Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
550,2022/07/29 14:42:58,8970.0473,5370.0014,1,2,0,0,0,0,0.594898,4.350052,2.587837234696,2.689568,0.00001932105,10.86071,0.00007290766,,-0.00000300292708743655,,,,,,,,,,,,,,,,,,,,24.84006,-0.003932118
551,2022/07/29 14:43:08,8980.0459,5380,1,2,0,0,0,0,0.5801124,4.349687,2.5233073648188,2.691186,0.00001932105,10.86775,0.00007290766,,-0.0000210213602258591,,,,,,,,,,,,,,,,,,,,24.86142,-0.007100105
552,2022/07/29 14:43:18,8990.0461,5390.0002,1,2,0,0,0,0,0.5588977,4.350112,2.4312675915424,2.69275,0.00001932105,10.87455,0.00007290766,,-0.0000165941601153463,,,,,,,,,,,,,,,,,,,,24.87552,-0.001240373
553,2022/07/29 14:43:28,9000.0462,5400.0003,1,2,0,0,0,0,0.5360686,4.349878,2.3318330096308,2.694271,0.00001932105,10.88117,0.00007290766,,,,,0,,,,,,,,,,,,,,,,,24.91248,0.01278937
554,2022/07/29 14:43:38,9010.0462,5410.0003,1,2,0,0,0,0,0.532523,4.35015,2.31655492845,2.695748,0.00001932105,10.88759,0.00007290766,,0.0000350098416674882,,,,,,,,,,,,,,,,,,,,24.83841,0.0004673004
555,2022/07/29 14:43:48,9020.0462,5420.0003,1,2,0,0,0,0,0.5155328,4.349981,2.2425578848768,2.697191,0.00001932105,10.89387,0.00007290766,,0.00000458318709206651,,0,,,,,,,,,,,,,,,,,,24.86772,0.006163716
556,2022/07/29 14:43:58,9030.0472,5430.0013,1,2,0,0,0,0,0.4985007,4.349915,2.1684356724405,2.698597,0.00001932105,10.89999,0.00007290766,,-0.00000774484033172484,,,,,,,,,,,,,,,,,,,,24.92041,0.01252413
557,2022/07/29 14:44:08,9040.0475,5440.0016,1,2,0,0,0,0,0.4836834,4.350056,2.1040498762704,2.699958,0.00001932105,10.90591,0.00007290766,,-0.0000519980494573247,,,,,,,,,,,,,,,,,,,,24.87552,0.005689859
558,2022/07/29 14:44:18,9050.0475,5450.0016,1,2,0,0,0,0,0.4761612,4.349833,2.0712217010796,2.701285,0.00001932105,10.91168,0.00007290766,,0.0000101933001133148,,,,,,,,,,,,,,,,,,,,24.85349,-0.01868963
559,2022/07/29 14:44:28,9060.0459,5460,1,2,0,0,0,0,0.4599833,4.349908,2.0008850365364,2.702569,0.00001932105,10.91726,0.00007290766,,,,,,,,,,,,,,,,,,,,,,24.8424,-0.02387106
560,2022/07/29 14:44:38,9070.0463,5470.0004,1,2,0,0,0,0,0.4441075,4.349744,1.93175393348,2.703818,0.00001932105,10.9227,0.00007290766,,0.0000199156293092528,,,,,,,,,,,,,,,,,,,,24.89824,0.01890063
561,2022/07/29 14:44:48,9080.047,5480.0011,1,2,0,0,0,0,0.4370888,4.35028,1.901458664864,2.705038,0.00001932105,10.928,0.00007290766,,-0.0000621121434960514,,,,,,,,,,,,,,,,,,,,24.82816,0.009628534
562,2022/07/29 14:44:58,9090.047,5490.0011,1,2,0,0,0,0,0.4224494,4.349628,1.8374977388232,2.70623,0.00001932105,10.93319,0.00007290766,,0.00000979837568593211,,,,,,,,,,,,,,,,,,,,24.85186,-0.01256466
563,2022/07/29 14:45:08,9100.0472,5500.0013,1,2,0,0,0,0,0.4166815,4.350119,1.8126141100985,2.707388,0.00001932105,10.93823,0.00007290766,,-0.0000133561197799281,,,,,,,,,,,,,,,,,,,,24.86922,-0.0007295609
564,2022/07/29 14:45:18,9110.0473,5510.0014,1,2,0,0,0,0,0.4045526,4.349977,1.7597945052902,2.708517,0.00001932105,10.94314,0.00007290766,,0.0000128012097775354,,,,,,,,,,,,,,,,,,,,24.90468,0.006673336
565,2022/07/29 14:45:28,9120.0474,5520.0015,1,2,0,0,0,0,0.3902832,4.350277,1.6978400284464,2.709613,0.00001932105,10.94791,0.00007290766,,,,,0,,,,,,,,,,,,,,,,,24.90384,-0.005900264
566,2022/07/29 14:45:38,9130.0467,5530.0008,1,2,0,0,0,0,0.3845536,4.350137,1.6728608438432,2.710685,0.00001932105,10.95257,0.00007290766,,-0.0000373010589100886,,,,,,,,,,,,,,,,,,,,24.86129,-0.01744986
567,2022/07/29 14:45:48,9140.0462,5540.0003,1,2,0,0,0,0,0.3708268,4.35012,1.613141079216,2.711728,0.00001932105,10.95711,0.00007290766,,-0.0000144607502079452,,0,,,,,,,,,,,,,,,,,,24.93861,-0.02417564
568,2022/07/29 14:45:58,9150.046,5550.0001,1,2,0,0,0,0,0.3619752,4.349921,1.5745635239592,2.712742,0.00001932105,10.96152,0.00007290766,,0.0000179395792656578,,,,,,,,,,,,,,,,,,,,24.8684,-0.01501322
569,2022/07/29 14:46:08,9160.0464,5560.0005,1,2,0,0,0,0,0.3563786,4.350053,1.5502657980658,2.713733,0.00001932105,10.96583,0.00007290766,,0.0000192806692211889,,,,,,,,,,,,,,,,,,,,24.85814,0.007142425
570,2022/07/29 14:46:18,9170.0463,5570.0004,1,2,0,0,0,0,0.3484227,4.350398,1.5157774172346,2.714707,0.00001932105,10.97007,0.00007290766,,-0.0000354052790498827,,,,,,,,,,,,,,,,,,,,24.90864,0.01677215
571,2022/07/29 14:46:28,9180.0475,5580.0016,1,2,0,0,0,0,0.3360009,4.349852,1.4615541868668,2.715655,0.00001932105,10.97419,0.00007290766,,,,,,,,,,,,,,,,,,,,,,24.88017,-0.001960993
572,2022/07/29 14:46:38,9190.0472,5590.0013,1,2,0,0,0,0,0.32899,4.349971,1.43109695929,2.716577,0.00001932105,10.9782,0.00007290766,,-0.0000190450391528429,,,,,,,,,,,,,,,,,,,,24.86825,0.002439022
573,2022/07/29 14:46:48,9200.046,5600.0001,1,2,0,0,0,0,0.3215234,4.349837,1.3985743816858,2.717477,0.00001932105,10.98212,0.00007290766,,-0.00000474110993309296,,,,,,,,,,,,,,,,,,,,24.8896,0.0002545118
574,2022/07/29 14:46:58,9210.0469,5610.001,1,2,0,0,0,0,0.3133801,4.350132,1.3632448011732,2.718353,0.00001932105,10.98593,0.00007290766,,0.0000275813399639446,,,,,,,,,,,,,,,,,,,,24.84224,-0.01651704
575,2022/07/29 14:47:08,9220.046,5620.0001,1,2,0,0,0,0,0.3069527,4.349947,1.3352279765069,2.719212,0.00001932105,10.98966,0.00007290766,,0.0000224416307901265,,,,,,,,,,,,,,,,,,,,24.88332,-0.005688071
576,2022/07/29 14:47:18,9230.0462,5630.0003,1,2,0,0,0,0,0.2994621,4.350121,1.3026963699141,2.720049,0.00001932105,10.9933,0.00007290766,,-0.00000972056477621663,,,,,,,,,,,,,,,,,,,,24.86909,0.003979802
577,2022/07/29 14:47:28,9240.0463,5640.0004,1,2,0,0,0,0,0.2956089,4.349793,1.2858375239577,2.72087,0.00001932105,10.99688,0.00007290766,,,,,0,,,,,,,,,,,,,,,,,24.82185,-0.005649924
578,2022/07/29 14:47:38,9250.0472,5650.0013,1,2,0,0,0,0,0.2804488,4.350193,1.2200064066184,2.721667,0.00001932105,11.00034,0.00007290766,,-0.0000215724103327375,,,,,,,,,,,,,,,,,,,,24.85498,0.0002539158
579,2022/07/29 14:47:48,9260.0473,5660.0014,1,2,0,0,0,0,0.2751398,4.349702,1.1967761383396,2.722447,0.00001932105,11.00374,0.00007290766,,-0.00000221264599531423,,0,,,,,,,,,,,,,,,,,,24.82104,-0.01104116
580,2022/07/29 14:47:58,9270.046,5670.0001,1,2,0,0,0,0,0.2677408,4.349999,1.1646722122592,2.723207,0.00001932105,11.00704,0.00007290766,,0.0000139092198878643,,,,,,,,,,,,,,,,,,,,24.8424,-0.002014637
581,2022/07/29 14:48:08,9280.0461,5680.0002,1,2,0,0,0,0,0.2651048,4.349924,1.1531857320352,2.723949,0.00001932105,11.01027,0.00007290766,,-0.0000419588286604267,,,,,,,,,,,,,,,,,,,,24.80216,-0.03968358
582,2022/07/29 14:48:18,9290.0461,5690.0002,1,2,0,0,0,0,0.2628741,4.349952,1.1434897170432,2.72468,0.00001932105,11.01345,0.00007290766,,-0.0000164380307978718,,,,,,,,,,,,,,,,,,,,24.88332,-0.002945065
583,2022/07/29 14:48:28,9300.0462,5700.0003,1,2,0,0,0,0,0.2573957,4.349962,1.1196615139634,2.725392,0.00001932105,11.01654,0.00007290766,,,,,,,,,,,,,,,,,,,,,,24.86346,-0.01711428
584,2022/07/29 14:48:38,9310.0463,5710.0004,1,2,0,0,0,0,0.2502228,4.349982,1.0884646759896,2.726085,0.00001932105,11.01956,0.00007290766,,0.0000225210205826443,,,,,,,,,,,,,,,,,,,,24.85102,-0.001493692
585,2022/07/29 14:48:48,9320.0473,5720.0014,1,2,0,0,0,0,0.2477181,4.350274,1.0776416097594,2.726761,0.00001932105,11.0225,0.00007290766,,0.0000418857089243829,,,,,,,,,,,,,,,,,,,,24.85199,0.006632209
586,2022/07/29 14:48:58,9330.0474,5730.0015,1,2,0,0,0,0,0.2412293,4.349738,1.0492842529234,2.72743,0.00001932105,11.02541,0.00007290766,,-0.000040144059312297,,,,,,,,,,,,,,,,,,,,24.83294,-0.01967549
587,2022/07/29 14:49:08,9340.0459,5740,1,2,0,0,0,0,0.2331492,4.350219,1.0142500796748,2.72808,0.00001932105,11.02824,0.00007290766,,-0.000034531949495431,,,,,,,,,,,,,,,,,,,,24.89207,0.002478957
588,2022/07/29 14:49:18,9350.0476,5750.0017,1,2,0,0,0,0,0.2299623,4.349812,1.0002927720876,2.728726,0.00001932105,11.03105,0.00007290766,,,,,,,,,,,,,,,,,,,,,,24.89756,0.01924753
589,2022/07/29 14:49:28,9360.046,5760.0001,1,2,0,0,0,0,0.2259348,4.350207,0.9828631485036,2.729349,0.00001932105,11.03376,0.00007290766,,0.000017070260582841,,,0,,,,,,,,,,,,,,,,,24.85102,-0.01501262
590,2022/07/29 14:49:38,9370.0464,5770.0005,1,2,0,0,0,0,0.2220677,4.349848,0.9659607407096,2.729964,0.00001932105,11.03643,0.00007290766,,0.0000467789504909888,,,,,,,,,,,,,,,,,,,,24.87387,-0.007911325
591,2022/07/29 14:49:48,9380.0462,5780.0003,1,2,0,0,0,0,0.2160278,4.350341,0.9397945954798,2.730563,0.00001932105,11.03904,0.00007290766,,-0.0000128026904349099,,,,,,,,,,,,,,,,,,,,24.84637,-0.028826
592,2022/07/29 14:49:58,9390.0471,5790.0012,1,2,0,0,0,0,0.208854,4.349934,0.908501115636,2.731143,0.00001932105,11.04156,0.00007290766,,-0.0000334253782057203,,0,,,,,,,,,,,,,,,,,,24.83909,-0.007192492
593,2022/07/29 14:50:08,9400.0472,5800.0013,1,2,0,0,0,0,0.2032127,4.350092,0.8839939405684,2.731715,0.00001932105,11.04405,0.00007290766,,0.0000319261198455933,,,,,,,,,,,,,,,,,,,,24.87305,-0.02023399
594,2022/07/29 14:50:18,9410.0475,5810.0016,1,2,0,0,0,0,0.200461,4.350041,0.872013568901,2.732275,0.00001932105,11.04649,0.00007290766,,,,,,,,,,,,,,,,,,,,,,24.85898,0.01190662
595,2022/07/29 14:50:28,9420.046,5820.0001,1,2,0,0,0,0,0.1950401,4.350219,0.8484671487819,2.732821,0.00001932105,11.04886,0.00007290766,,0.000040383809391642,,,,,,,,,,,,,,,,,,,,24.84458,-0.01334727
596,2022/07/29 14:50:38,9430.0467,5830.0008,1,2,0,0,0,0,0.1920705,4.350221,0.8355491225805,2.733354,0.00001932105,11.05118,0.00007290766,,0.000000158038304221009,,,,,,,,,,,,,,,,,,,,24.85186,0.01009643
597,2022/07/29 14:50:48,9440.0469,5840.001,1,2,0,0,0,0,0.1894837,4.3497,0.82419724989,2.733884,0.00001932105,11.05348,0.00007290766,,-0.0000116956098281662,,,,,,,,,,,,,,,,,,,,24.86443,0.005949736
598,2022/07/29 14:50:58,9450.047,5850.0011,1,2,0,0,0,0,0.1882684,4.350132,0.8189923914288,2.734406,0.00001932105,11.05576,0.00007290766,,0.000007823869054846,,,,,,,,,,,,,,,,,,,,24.84868,0.007183552
599,2022/07/29 14:50:58,9450.4485,5850.4026,1,2,0,0,0,0,0.1849884,4.349848,0.8046714217632,2.734426,0.00001932105,11.05584,0.00007290766,,0.000007823869054846,0,0,0,,,,,,,,,,,,,,,,,24.88235,0.01052141
600,2022/07/29 14:50:58,9450.4574,0.0019,1,3,0,0,0,0,0.1821594,4.350278,0.7924440303132,0.00000004439925,0.00001932105,0.0000001931307,0.00007290766,,0.000007823869054846,0,0,0,,,,,,,,,,,,,,,,,24.8823499558045,0.0105213833038768
601,2022/07/29 14:55:58,9750.5014,300.0002,1,4,0,0,0,0,0,4.344214,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0.0000127219800560852,,0,0,,,,,,,,,,,,,,,,,24.88086,0.009621382
602,2022/07/29 15:00:58,10050.5015,600.0003,1,4,0,0,0,0,0,4.343122,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000160418203449808,,0,0,,,,,,,,,,,,,,,,,24.8777,-0.003208518
603,2022/07/29 15:05:58,10350.5018,900.0006,1,4,0,0,0,0,0,4.342409,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000286084905383177,,0,0,,,,,,,,,,,,,,,,,24.81526,-0.02100766
604,2022/07/29 15:10:58,10650.5019,1200.0007,1,4,0,0,0,0,0,4.341908,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000214932097151177,,0,0,,,,,,,,,,,,,,,,,24.93204,0.0002121925
605,2022/07/29 15:15:58,10950.502,1500.0008,1,4,0,0,0,0,0,4.341569,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000312167103402317,,0,0,,,,,,,,,,,,,,,,,24.91466,-0.0009745359
606,2022/07/29 15:20:58,11250.5023,1800.0011,1,4,0,0,0,0,0,4.341217,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0.000023708889784757,,0,0,,,,,,,,,,,,,,,,,24.88001,-0.008124709
607,2022/07/29 15:25:58,11550.5016,2100.0004,1,4,0,0,0,0,0,4.340824,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0.0000202287392312428,,0,0,,,,,,,,,,,,,,,,,24.89795,-0.01971841
608,2022/07/29 15:30:58,11850.5016,2400.0004,1,4,0,0,0,0,0,4.340568,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0.0000367460415873211,,0,0,,,,,,,,,,,,,,,,,24.83814,-0.01796901
609,2022/07/29 15:35:58,12150.5027,2700.0015,1,4,0,0,0,0,0,4.340341,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0,,0,0,,,,,,,,,,,,,,,,,24.90973,-0.01797199
610,2022/07/29 15:40:58,12450.5019,3000.0007,1,4,0,0,0,0,0,4.340295,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,0.0000337409001076594,,0,0,,,,,,,,,,,,,,,,,24.8662,0.0002539158
611,2022/07/29 15:45:58,12750.502,3300.0008,1,4,0,0,0,0,0,4.340278,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.000020310619220254,,0,0,,,,,,,,,,,,,,,,,24.87017,-0.003894567
612,2022/07/29 15:50:58,13050.5023,3600.0011,1,4,0,0,0,0,0,4.340148,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000157246795424726,,0,0,,,,,,,,,,,,,,,,,24.9133,-0.002703667
613,2022/07/29 15:50:58,13050.5037,3600.0025,1,4,0,0,0,0,0,4.340148,0,0.0000003378782,0.00001932105,0.000001469846,0.00007290766,,-0.0000157246795424726,0,0,0,,,,,,,,,,,,,,,,,24.9133,-0.002703667
614,2022/07/29 15:51:08,13060.5431,10.0012,1,5,0,0,0,0,-1.849655,4.309131,-7.970405699805,0.0000008059931,0.005152803,0.000003501591,0.02221006,,-0.000594609417021275,,0.379566013813019,469.481903076172,,,,,,,,,,,,,,,,,24.96219,0.006409883
615,2022/07/29 15:51:18,13070.5431,20.0012,1,5,0,0,0,0,-1.849617,4.305412,-7.963363227204,0.0000008059931,0.01028743,0.000003501591,0.0443261,,-0.000300571002298966,,0.961576402187347,1.48813700675964,,,,,,,,,,,,,,,,,24.9448,0.008813739
616,2022/07/29 15:51:28,13080.5419,30,1,5,0,0,0,0,-1.849617,4.302835,-7.958596764195,0.0000008059931,0.01542316,0.000003501591,0.06643069,,-0.000233727405429818,,,,,,,,,,,,,,,,,,,,24.92287,0.008897185
617,2022/07/29 15:51:38,13090.5435,40.0016,1,5,0,0,0,0,-1.84967,4.300669,-7.95481842923,0.0000008059931,0.02055932,0.000003501591,0.08852446,,-0.000276858394499868,,1.70373201370239,,,,,,,,,,,,,,,,,,24.91811,0.008081794
618,2022/07/29 15:51:48,13100.5419,50,1,5,0,0,0,0,-1.849838,4.298433,-7.951404703854,0.0000008059931,0.02569313,0.000003501591,0.1105971,,-0.000145149999298155,,,,,,,,,,,,,,,,,,,,25.00159,0.03421962
619,2022/07/29 15:51:58,13110.5422,60.0003,1,5,0,0,0,0,-1.849655,4.296598,-7.94722397369,0.0000008059931,0.03082899,0.000003501591,0.1326684,,-0.000173342195921578,,2.42276811599731,0.482947587966919,,,,,,,,,,,,,,,,,24.89606,-0.008379817
620,2022/07/29 15:52:08,13120.5429,70.001,1,5,0,0,0,0,-1.850121,4.294534,-7.945407538614,0.0000008059931,0.03596559,0.000003501591,0.1547331,,-0.000149413695908152,,,,,,,,,,,,,,,,,,,,24.89606,-0.01112103
621,2022/07/29 15:52:18,13130.5431,80.0012,1,5,0,0,0,0,-1.849976,4.293033,-7.942008017208,0.0000008059931,0.04110022,0.000003501591,0.17678,,-0.000228559205424972,,,,,,,,,,,,,,,,,,,,24.97955,0.0278461
622,2022/07/29 15:52:28,13140.5435,90.0016,1,5,0,0,0,0,-1.849182,4.29091,-7.93467353562,0.0000008059931,0.04623551,0.000003501591,0.1988206,,,,2.82489204406738,,,,,,,,,,,,,,,,,,24.88813,-0.00495553
623,2022/07/29 15:52:38,13150.5436,100.0017,1,5,0,0,0,0,-1.849449,4.289392,-7.933011745008,0.0000008059931,0.05137065,0.000003501591,0.2208516,,-0.000122037003166042,,,,,,,,,,,,,,,,,,,,24.88894,0.01356304
624,2022/07/29 15:52:48,13160.5419,110,1,5,0,0,0,0,-1.849197,4.287784,-7.928957309448,0.0000008059931,0.05650399,0.000003501591,0.242866,,-0.000139014795422554,,,0.348329097032547,,,,,,,,,,,,,,,,,24.90549,-0.004928112
625,2022/07/29 15:52:58,13170.5419,120,1,5,0,0,0,0,-1.849541,4.285889,-7.926927426949,0.0000008059931,0.06163852,0.000003501591,0.2648768,,-0.000211736201890744,,2.99296402931213,,,,,,,,,,,,,,,,,,24.94342,0.01330912
626,2022/07/29 15:53:08,13180.542,130.0001,1,5,0,0,0,0,-1.849396,4.284452,-7.923648390992,0.0000008059931,0.06677491,0.000003501591,0.286887,,-0.0002511327911634,,,,,,,,,,,,,,,,,,,,24.94973,0.007104874
627,2022/07/29 15:53:18,13190.5422,140.0003,1,5,0,0,0,0,-1.850075,4.282411,-7.922781530825,0.0000008059931,0.07190992,0.000003501591,0.3088827,,-0.000132442204630934,,2.98788905143738,,,,,,,,,,,,,,,,,,24.86936,-0.007142425
628,2022/07/29 15:53:28,13200.5422,150.0003,1,5,0,0,0,0,-1.849182,4.281018,-7.916381427276,0.0000008059931,0.07704534,0.000003501591,0.3308719,,-0.000194863896467723,,,,,,,,,,,,,,,,,,,,24.91042,0.0005543232
629,2022/07/29 15:53:38,13210.5424,160.0005,1,5,0,0,0,0,-1.84935,4.279323,-7.91396599005,0.0000008059931,0.08217984,0.000003501591,0.3528487,,-0.00011926940351259,,,,,,,,,,,,,,,,,,,,24.94573,0.01697659
630,2022/07/29 15:53:48,13220.5426,170.0007,1,5,0,0,0,0,-1.84967,4.277915,-7.91273103805,0.0000008059931,0.08731459,0.000003501591,0.3748182,,-0.000115617302071769,,,,,,,,,,,,,,,,,,,,24.92603,-0.004965067
631,2022/07/29 15:53:58,13230.5436,180.0017,1,5,0,0,0,0,-1.850067,4.275942,-7.910779188114,0.0000008059931,0.09245007,0.000003501591,0.3967826,,-0.000224338000407442,,3.16212606430054,0.322096586227417,,,,,,,,,,,,,,,,,24.90236,-0.005171299
632,2022/07/29 15:54:08,13240.542,190.0001,1,5,0,0,0,0,-1.849434,4.274707,-7.905788465838,0.0000008059931,0.09758454,0.000003501591,0.4187345,,-0.000181864306796342,,,,,,,,,,,,,,,,,,,,24.93234,-0.01305521
633,2022/07/29 15:54:18,13250.542,200.0001,1,5,0,0,0,0,-1.849747,4.272807,-7.903611929829,0.0000008059931,0.1027193,0.000003501591,0.4406793,,-0.000156884096213616,,,,,,,,,,,,,,,,,,,,24.94657,0.02173781
634,2022/07/29 15:54:28,13260.5423,210.0004,1,5,0,0,0,0,-1.849724,4.271461,-7.901023926764,0.0000008059931,0.1078548,0.000003501591,0.4626193,,-0.000147197395563126,,3.29923295974731,,,,,,,,,,,,,,,,,,24.92684,0.004146695
635,2022/07/29 15:54:38,13270.5424,220.0005,1,5,0,0,0,0,-1.849258,4.269841,-7.896037627978,0.0000008059931,0.1129888,0.000003501591,0.4845449,,-0.000157622504048049,,,,,,,,,,,,,,,,,,,,24.91029,-0.01185238
636,2022/07/29 15:54:48,13280.5432,230.0013,1,5,0,0,0,0,-1.849472,4.268378,-7.894245596416,0.0000008059931,0.1181242,0.000003501591,0.5064685,,-0.000102710997452959,,,,,,,,,,,,,,,,,,,,24.94573,-0.008389354
637,2022/07/29 15:54:58,13290.5434,240.0015,1,5,0,0,0,0,-1.849709,4.266684,-7.892123794956,0.0000008059931,0.1232596,0.000003501591,0.5283839,,-0.000130609594634734,,3.20820808410645,0.305307507514954,,,,,,,,,,,,,,,,,24.97735,0.01847744
638,2022/07/29 15:55:08,13300.5433,250.0014,1,5,0,0,0,0,-1.850014,4.265163,-7.890611262282,0.0000008059931,0.1283939,0.000003501591,0.5502864,,-0.000159676506882533,,,,,,,,,,,,,,,,,,,,24.97901,0.02810657
639,2022/07/29 15:55:18,13310.5435,260.0016,1,5,0,0,0,0,-1.849854,4.263603,-7.887043063962,0.0000008059931,0.1335292,0.000003501591,0.5721855,,-0.000158470793394372,,,,,,,,,,,,,,,,,,,,24.9972,0.01628995
640,2022/07/29 15:55:28,13320.542,270.0001,1,5,0,0,0,0,-1.849472,4.262253,-7.882917580416,0.0000008059931,0.1386635,0.000003501591,0.594072,,-0.000144589794217609,,3.27888798713684,,,,,,,,,,,,,,,,,,24.86771,-0.03969669
641,2022/07/29 15:55:38,13330.5422,280.0003,1,5,0,0,0,0,-1.849854,4.260458,-7.881225273132,0.0000008059931,0.1437986,0.000003501591,0.6159547,,-0.000124904705444351,,,,,,,,,,,,,,,,,,,,24.9782,0.0005537271
642,2022/07/29 15:55:48,13340.5424,290.0005,1,5,0,0,0,0,-1.8498,4.25891,-7.878131718,0.0000008059931,0.1489346,0.000003501591,0.6378324,,-0.000151108193676919,,,,,,,,,,,,,,,,,,,,24.95615,0.001502037
643,2022/07/29 15:55:58,13350.5431,300.0012,1,5,0,0,0,0,-1.849434,4.257621,-7.874189036514,0.0000008059931,0.1540682,0.000003501591,0.6596926,,-0.000138809395139106,,3.29510688781738,0.302837699651718,,,,,,,,,,,,,,,,,24.97038,0.007958412
644,2022/07/29 15:56:08,13360.5433,310.0014,1,5,0,0,0,0,-1.849304,4.255845,-7.87035118188,0.0000008059931,0.1592039,0.000003501591,0.6815535,,-0.000278156687272713,,,,,,,,,,,,,,,,,,,,24.98378,0.02365649
645,2022/07/29 15:56:18,13370.5434,320.0015,1,5,0,0,0,0,-1.849182,4.254431,-7.867217225442,0.0000008059931,0.1643389,0.000003501591,0.7034038,,-0.000160466806846671,,,,,,,,,,,,,,,,,,,,24.95862,-0.02484798
646,2022/07/29 15:56:28,13380.5436,330.0017,1,5,0,0,0,0,-1.84906,4.252766,-7.86361949996,0.0000008059931,0.169474,0.000003501591,0.7252464,,-0.000143848796142265,,,,,,,,,,,,,,,,,,,,25.01993,0.02532721
647,2022/07/29 15:56:38,13390.542,340.0001,1,5,0,0,0,0,-1.849236,4.251415,-7.86186966894,0.0000008059931,0.1746079,0.000003501591,0.7470763,,-0.000120388896903023,,3.45994901657104,,,,,,,,,,,,,,,,,,24.92931,0.01578391
648,2022/07/29 15:56:48,13400.542,350.0001,1,5,0,0,0,0,-1.849091,4.249738,-7.858152288158,0.0000008059931,0.1797421,0.000003501591,0.7688995,,-0.000140023606945761,,,,,,,,,,,,,,,,,,,,24.97516,0.00003755093
649,2022/07/29 15:56:58,13410.5424,360.0005,1,5,0,0,0,0,-1.849419,4.248315,-7.856914478985,0.0000008059931,0.1848779,0.000003501591,0.7907218,,-0.000143439596286044,,,,,,,,,,,,,,,,,,,,25.01924,0.003209114
650,2022/07/29 15:57:08,13420.5423,370.0004,1,5,0,0,0,0,-1.849472,4.246696,-7.854145344512,0.0000008059931,0.1900121,0.000003501591,0.8125291,,-0.000136722097522579,,3.35514402389526,0.297780305147171,,,,,,,,,,,,,,,,,24.9727,-0.01976252
651,2022/07/29 15:57:18,13430.5427,380.0008,1,5,0,0,0,0,-1.849327,4.245398,-7.851129147146,0.0000008059931,0.1951478,0.000003501591,0.8343355,,-0.000106870400486514,,,,,,,,,,,,,,,,,,,,24.98693,-0.009364486
652,2022/07/29 15:57:28,13440.5425,390.0006,1,5,0,0,0,0,-1.849602,4.243705,-7.84916525541,0.0000008059931,0.2002822,0.000003501591,0.8561284,,-0.000164685407071374,,,,,,,,,,,,,,,,,,,,24.97901,-0.01625121
653,2022/07/29 15:57:38,13450.5434,400.0015,1,5,0,0,0,0,-1.849777,4.242377,-7.847451399929,0.0000008059931,0.2054176,0.000003501591,0.8779174,,-0.000114028000098187,,3.39574790000916,,,,,,,,,,,,,,,,,,25.04128,-0.001707077
654,2022/07/29 15:57:48,13460.542,410.0001,1,5,0,0,0,0,-1.849312,4.240525,-7.8420537688,0.0000008059931,0.2105521,0.000003501591,0.8996951,,-0.000168929793289863,,,,,,,,,,,,,,,,,,,,25.00024,-0.01675785
655,2022/07/29 15:57:58,13470.5422,420.0003,1,5,0,0,0,0,-1.849922,4.239238,-7.842259639436,0.0000008059931,0.2156875,0.000003501591,0.921469,,-0.000111547800770495,,,,,,,,,,,,,,,,,,,,24.96954,0.0150162
656,2022/07/29 15:58:08,13480.5421,430.0002,1,5,0,0,0,0,-1.849274,4.237671,-7.836614800854,0.0000008059931,0.2208213,0.000003501591,0.9432283,,-0.000117801500891801,,,0.298769593238831,,,,,,,,,,,,,,,,,25.01293,0.0004684925
657,2022/07/29 15:58:18,13490.5424,440.0005,1,5,0,0,0,0,-1.84922,4.236165,-7.8336010413,0.0000008059931,0.2259566,0.000003501591,0.9649861,,-0.00015956700372044,,3.40756392478943,,,,,,,,,,,,,,,,,,25.01213,-0.005431175
