Data Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power (W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge Energy (Wh),Discharge_Energy(Wh),Capacity (Ah),mAh/g,ACR (Ohm),dV/dt (V/s),Internal_Resistance(Ohm),dQ/dV (Ah/V),dV/dQ (V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1 (C/s),Aux_Temperature_2 (C),Aux_dT/dt_2 (C/s),Aux_Temperature_3 (C),Aux_dT/dt_3 (C/s),Time,Date,Force1,Force2,Force,Pressure
702,2023/06/06 14:38:43,10461.6885,6650.0017,1,5,0,0,0,0,-2.750534,3.66821,-10.08953632414,2.950061e-7,5.077686,1.23977e-6,19.59348,5.077686,43.3990256410256,,-3.512605e-5,,,,,,,,,,,,,27.6888881743454,-0.506057313837068,27.0458188732065,-0.417279768453755,26.5282026136404,-0.19145334981904,14:38:43,2023/06/06,3.57,2.38,5.96,1.1361253550391737
703,2023/06/06 14:38:53,10471.6885,6660.0017,1,5,0,0,0,0,-2.750618,3.667905,-10.08900551529,2.950061e-7,5.085325,1.23977e-6,19.6215,5.085325,43.4643162393162,,-0.0001052831,,,,,,,,,,,,,28.0167452314354,0.545520785537094,27.1895330402985,0.275278939843382,26.5015673691313,-0.0172715990956055,14:38:53,2023/06/06,3.54,2.42,5.96,1.1361253550391737
706,2023/06/06 14:39:23,10501.6882,6690.0014,1,5,0,0,0,0,-2.750305,3.666087,-10.082857406535,2.950061e-7,5.108243,1.23977e-6,19.70554,5.108243,43.6601965811966,,-6.377322e-5,,,,,,,,,,,,,27.96838,0.4936815,27.14818,0.1665624,26.44606,-0.2235504,14:39:23,2023/06/06,3.38,2.35,5.74,1.0941878419337008
707,2023/06/06 14:39:33,10511.689,6700.0022,1,5,0,0,0,0,-2.750496,3.665579,-10.082160377184,2.950061e-7,5.115883,1.23977e-6,19.73354,5.115883,43.7254957264957,,-0.0001381933,,,,,,,,,,,,,28.10172,0.2316716,27.60806,0.4419263,27.11813,0.5120143,14:39:33,2023/06/06,3.35,2.26,5.61,1.0694065841895577
710,2023/06/06 14:40:03,10541.6883,6730.0015,1,5,0,0,0,0,-2.75074,3.663111,-10.07626595214,2.950061e-7,5.138799,1.23977e-6,19.81751,5.138799,43.921358974359,,-6.356986e-5,,,0.05759177,,,,,,,,,,27.647576290889,-0.406915587138697,27.0896598591424,-0.318244248582427,26.7067053381581,-0.143611813130492,14:40:03,2023/06/06,3.22,2.29,5.51,1.0503440782325244
711,2023/06/06 14:40:13,10551.6878,6740.001,1,5,0,0,0,0,-2.750473,3.662589,-10.073852154597,2.950061e-7,5.146439,1.23977e-6,19.8455,5.146439,43.9866581196581,,-1.612218e-5,,,,,,,,,,,,,28.0640451709942,0.587059129397142,27.5987234113899,0.508665360733843,27.087546461159,0.247634347525763,14:40:13,2023/06/06,3.19,2.26,5.45,1.0389065746583046
714,2023/06/06 14:40:43,10581.6872,6770.0004,1,5,0,0,0,0,-2.750626,3.659207,-10.065109913582,2.950061e-7,5.169355,1.23977e-6,19.9294,5.169355,44.1825213675214,,-0.000106856,,8.768358,,,,,,,,,,,28.10975,-0.2679269,27.33233,-0.5521296,26.62298,-0.7923214,14:40:43,2023/06/06,3.07,2.19,5.26,1.0026878133399417
715,2023/06/06 14:40:53,10591.6886,6780.0018,1,5,0,0,0,0,-2.750206,3.658331,-10.061163866186,2.950061e-7,5.176993,1.23977e-6,19.95734,5.176993,44.2478034188034,,,,,,,,,,,,,,,27.8714928607535,0.316897028479623,27.1008495587431,-0.135321239772453,26.4484155942767,-0.484216164603535,14:40:53,2023/06/06,3.03,2.23,5.26,1.0026878133399417
716,2023/06/06 14:41:03,10601.6883,6790.0015,1,5,0,0,0,0,-2.750626,3.656725,-10.05828285985,2.950061e-7,5.184634,1.23977e-6,19.98529,5.184634,44.3131111111111,,-7.728522e-5,,,,,,,,,,,,,27.707543105053,-0.382005289001688,27.0289824399186,-0.422618255107863,26.5255728310963,-0.358402372861589,14:41:03,2023/06/06,2.97,2.19,5.16,0.9836253073829087
719,2023/06/06 14:41:33,10631.687,6820.0002,1,5,0,0,0,0,-2.750656,3.651462,-10.043915859072,2.950061e-7,5.207548,1.23977e-6,20.06903,5.207548,44.5089572649573,,-0.0001947752,,,0.1632662,,,,,,,,,,28.1495503362184,0.385466569324259,27.4786253370991,0.227167178341395,26.8116935918817,0.022710766054847,14:41:33,2023/06/06,2.94,2.19,5.13,0.9779065555957986
722,2023/06/06 14:42:03,10661.6882,6850.0014,1,5,0,0,0,0,-2.750534,3.643874,-10.022599328716,2.950061e-7,5.230468,1.23977e-6,20.15263,5.230468,44.7048547008547,,-0.0002623947,,3.027804,,,,,,,,,,,27.57439,-0.3550666,27.08031,-0.1910117,26.71155,0.06409973,14:42:03,2023/06/06,2.81,2.13,4.94,0.9416877942774359
723,2023/06/06 14:42:13,10671.6891,6860.0023,1,5,0,0,0,0,-2.750153,3.640879,-10.012974304487,2.950061e-7,5.238106,1.23977e-6,20.18045,5.238106,44.7701367521368,,-0.0002558446,,,0.3126322,,,,,,,,,,27.84749,0.3825048,27.39619,0.5259812,27.1049,0.585611,14:42:13,2023/06/06,2.78,2.1,4.88,0.930250290703216
724,2023/06/06 14:42:23,10681.6874,6870.0006,1,5,0,0,0,0,-2.75058,3.637662,-10.00568034396,2.950061e-7,5.245745,1.23977e-6,20.20825,5.245745,44.8354273504274,,-0.0004894727,,2.413965,,,,,,,,,,,28.1597201590279,0.156864918024958,27.5880966066086,0.461724625962806,27.0556931648815,0.712446255502528,14:42:23,2023/06/06,2.75,2.1,4.85,0.9245315389161058
727,2023/06/06 14:42:53,10711.6877,6900.0009,1,5,0,0,0,0,-2.750908,3.626282,-9.975568164056,2.950061e-7,5.268659,1.23977e-6,20.29148,5.268659,45.0312735042735,,-0.0003393713,,2.064043,,,,,,,,,,,28.1736193235331,0.0907439317588352,27.7225585681268,0.510244145378352,27.2466575748542,0.84134339736496,14:42:53,2023/06/06,2.65,2.07,4.72,0.8997502811719629
728,2023/06/06 14:43:03,10721.6872,6910.0004,1,5,0,0,0,0,-2.750435,3.622045,-9.962199339575,2.950061e-7,5.276302,1.23977e-6,20.31918,5.276302,45.0965982905983,,-0.000364548,,1.827293,0.5342857,,,,,,,,,,28.19605,0.3647524,27.50389,0.1669398,26.80858,-0.07679461,14:43:03,2023/06/06,2.59,2.03,4.62,0.8806877752149298
731,2023/06/06 14:43:33,10751.6876,6940.0008,1,5,0,0,0,0,-2.750435,3.607632,-9.92255731992,2.950061e-7,5.299218,1.23977e-6,20.40202,5.299218,45.2924615384615,,-0.0005118401,,1.617597,,,,,,,,,,,27.8784718094237,-0.270081051978889,27.1078433447607,-0.410362529713955,26.4412164504752,-0.465858302762345,14:43:33,2023/06/06,2.46,2.0,4.46,0.8501877656836768
732,2023/06/06 14:43:43,10761.6885,6950.0017,1,5,0,0,0,0,-2.750832,3.60203,-9.90857938896,2.950061e-7,5.306856,1.23977e-6,20.42956,5.306856,45.3577435897436,,-0.0007280807,,1.438215,0.6646851,,,,,,,,,,28.14818,0.5782363,27.62619,0.2094201,27.05832,-0.1520202,14:43:43,2023/06/06,2.46,2.0,4.46,0.8501877656836768
735,2023/06/06 14:44:13,10791.6873,6980.0005,1,5,0,0,0,0,-2.750816,3.585901,-9.864153845216,2.950061e-7,5.329777,1.23977e-6,20.51194,5.329777,45.5536495726496,,-0.001062324,,1.34578,,,,,,,,,,,28.03618,-0.7490281,27.23028,-0.8065436,26.49263,-0.779256,14:44:13,2023/06/06,2.4,2.0,4.4,0.838750262109457
736,2023/06/06 14:44:23,10801.6872,6990.0004,1,5,0,0,0,0,-2.75058,3.579604,-9.84598717032,2.950061e-7,5.337413,1.23977e-6,20.5393,5.337413,45.6189145299145,,-0.0005221308,,1.289292,0.7632011,,,,,,,,,,28.18993,0.1383697,27.68216,0.5380682,27.09298,0.7281376,14:44:23,2023/06/06,2.37,1.94,4.31,0.8215940067481271
737,2023/06/06 14:44:33,10811.6873,7000.0005,1,5,0,0,0,0,-2.750732,3.573686,-9.830252438152,2.950061e-7,5.345053,1.23977e-6,20.56663,5.345053,45.6842136752137,,-0.0005825925,,1.24787,,,,,,,,,,,27.9308020755063,-0.00907234649072586,27.5221268444562,0.25997863145,27.1173112343512,0.46481500135418,14:44:33,2023/06/06,2.37,1.94,4.31,0.8215940067481271
740,2023/06/06 14:45:03,10841.687,7030.0002,1,5,0,0,0,0,-2.750816,3.553011,-9.773679506976,2.950061e-7,5.36797,1.23977e-6,20.64829,5.36797,45.8800854700855,,-0.0009334948,,1.109662,,,,,,,,,,,27.95783,-0.1970008,27.15182,-0.3840633,26.42841,-0.4987139,14:45:03,2023/06/06,2.24,1.91,4.15,0.7910939972168743
741,2023/06/06 14:45:13,10851.6871,7040.0003,1,5,0,0,0,0,-2.750206,3.546177,-9.752717262462,2.950061e-7,5.37561,1.23977e-6,20.67541,5.37561,45.9453846153846,,-0.0007080702,,1.01103,0.9251346,,,,,,,,,,28.27221,-0.1418724,27.47375,-0.590478,26.70757,-0.852053,14:45:13,2023/06/06,2.24,1.91,4.15,0.7910939972168743
744,2023/06/06 14:45:43,10881.6888,7070.002,1,5,0,0,0,0,-2.750511,3.522273,-9.688050631503,2.950061e-7,5.398522,1.23977e-6,20.75639,5.398522,46.1412136752137,,-0.0008067631,,0.9639756,,,,,,,,,,,28.1792432610333,0.65566725418169,27.6643784045569,0.326491570759111,26.6500951120314,-0.00578549876129264,14:45:43,2023/06/06,2.18,1.91,4.08,0.7777502430469511
745,2023/06/06 14:45:53,10891.6884,7080.0016,1,5,0,0,0,0,-2.750458,3.513998,-9.665103911084,2.950061e-7,5.406163,1.23977e-6,20.78327,5.406163,46.2065213675214,,-0.00096689,,0.9390451,1.051264,,,,,,,,,,27.82847,-0.2714083,27.09326,-0.6251286,27.14219,0.5072298,14:45:53,2023/06/06,2.05,1.84,3.89,0.7415314817285881
749,2023/06/06 14:46:33,10931.6873,7120.0005,1,5,0,0,0,0,-2.750168,3.476604,-9.561245069472,2.950061e-7,5.436716,1.23977e-6,20.89008,5.436716,46.4676581196581,,-0.001313011,,0.7468021,1.280385,,,,,,,,,,28.1752728817639,0.236956308197966,27.5665489322474,-0.615830256195139,26.7790556281364,-0.86962317162316,14:46:33,2023/06/06,1.98,1.81,3.8,0.7243752263672583
750,2023/06/06 14:46:43,10941.688,7130.0012,1,5,0,0,0,0,-2.749496,3.466484,-9.531083892064,2.950061e-7,5.444356,1.23977e-6,20.91661,5.444356,46.5329572649573,,-0.0006823666,,0.7534489,1.322057,,,,,,,,,,27.7526163610052,-0.430584472930282,27.6266691684835,0.0817592689938978,27.1579722676641,0.496329829629195,14:46:43,2023/06/06,1.89,1.84,3.73,0.7110314721973351
751,2023/06/06 14:46:53,10951.688,7140.0012,1,5,0,0,0,0,-2.750458,3.455494,-9.504191116252,2.950061e-7,5.451994,1.23977e-6,20.94304,5.451994,46.5982393162393,,-0.001251372,,0.6915745,1.374414,,,,,,,,,,28.3558581776478,0.651619759903452,27.1123147216253,-0.424016525862905,26.4527814601456,-0.395078888995533,14:46:53,2023/06/06,1.92,1.84,3.77,0.7186564745801484
754,2023/06/06 14:47:23,10981.6876,7170.0008,1,5,0,0,0,0,-2.750458,3.420035,-9.40666262603,2.950061e-7,5.474908,1.23977e-6,21.02183,5.474908,46.7940854700855,,-0.001112533,,0.621657,1.622404,,,,,,,,,,28.0645207456058,-0.187381140655316,27.2231841729864,-0.397881450629406,26.4500751436732,-0.53323646937418,14:47:23,2023/06/06,1.86,1.81,3.67,0.6995939686231152
755,2023/06/06 14:47:33,10991.687,7180.0002,1,5,0,0,0,0,-2.749657,3.406273,-9.366082398361,2.950061e-7,5.482546,1.23977e-6,21.0479,5.482546,46.8593675213675,,-0.001453514,,0.5706215,1.724374,,,,,,,,,,28.3830079615117,0.486802673971603,27.7690779220408,0.107207713330846,27.1798131381408,-0.235363482224664,14:47:33,2023/06/06,1.86,1.81,3.67,0.6995939686231152
756,2023/06/06 14:47:43,11001.6872,7190.0004,1,5,0,0,0,0,-2.749634,3.39254,-9.32824333036,2.950061e-7,5.490183,1.23977e-6,21.07386,5.490183,46.924641025641,,-0.0008990079,,0.5328972,1.79265,,,,,,,,,,27.9321728744806,-0.62067322791287,27.424195706766,-0.431627631533803,26.9769982638034,-0.1399682642965,14:47:43,2023/06/06,1.86,1.75,3.61,0.6881564650488954
759,2023/06/06 14:48:13,11031.6874,7220.0006,1,5,0,0,0,0,-2.750374,3.343995,-9.19723690413,2.950061e-7,5.513102,1.23977e-6,21.15107,5.513102,47.1205299145299,,-0.001748801,,0.4527014,2.205609,,,,,,,,,,28.2847230453785,0.651580249291364,27.422431138038,0.381783060015648,26.6208363739195,0.0279801004043643,14:48:13,2023/06/06,1.83,1.75,3.57,0.6805314626660821
760,2023/06/06 14:48:23,11041.6885,7230.0017,1,5,0,0,0,0,-2.750038,3.324833,-9.143417093654,2.950061e-7,5.52074,1.23977e-6,21.17654,5.52074,47.185811965812,,-0.002111136,,0.4073828,2.582524,,,,,,,,,,28.2956987309207,0.318723908109721,27.7029421350884,0.371127202105488,27.1562352984197,0.36648174592909,14:48:23,2023/06/06,1.76,1.75,3.51,0.6690939590918622
763,2023/06/06 14:48:53,11071.6884,7260.0016,1,5,0,0,0,0,-2.750526,3.256203,-8.956271012778,2.950061e-7,5.543654,1.23977e-6,21.25198,5.543654,47.3816581196581,,-0.002095645,,0.2796956,3.376351,,,,,,,,,,28.3921626289172,0.377500921620278,27.6435141500208,0.304185135273837,27.0260318186516,0.204637461753315,14:48:53,2023/06/06,1.73,1.81,3.54,0.6748127108789722
764,2023/06/06 14:49:03,11081.6877,7270.0009,1,5,0,0,0,0,-2.750618,3.226908,-8.875991229144,2.950061e-7,5.55129,1.23977e-6,21.27673,5.55129,47.4469230769231,,-0.002993284,,0.2467496,3.891792,,,,,,,,,,28.2799982519935,0.66059846820686,27.7439430357883,0.594476544118616,27.2892519578461,0.435265697072257,14:49:03,2023/06/06,1.73,1.75,3.48,0.6633752073047524
765,2023/06/06 14:49:13,11091.6882,7280.0014,1,5,0,0,0,0,-2.750534,3.193034,-8.782548580156,2.950061e-7,5.558934,1.23977e-6,21.30127,5.558934,47.5122564102564,,-0.004027927,,0.202723,4.611147,,,,,,,,,,27.8674,-0.7091156,27.27421,-0.6120614,26.84138,-0.3735202,14:49:13,2023/06/06,1.73,1.75,3.48,0.6633752073047524
768,2023/06/06 14:49:43,11121.6871,7310.0003,1,5,0,0,0,0,-2.731679,2.999002,-8.192310784358,2.950061e-7,5.581837,1.23977e-6,21.37259,5.581837,47.7080085470086,,-0.01274404,,0.05803825,16.29946,,,,,,,,,,27.93878,-0.7169382,27.37404,-0.5398861,26.91983,-0.3298696,14:49:43,2023/06/06,1.73,1.75,3.48,0.6633752073047524
769,2023/06/06 14:49:53,11131.6869,7320.0001,1,5,0,0,0,0,-0.5637851,2.999909,-1.6913039955559,2.950061e-7,5.584522,1.23977e-6,21.38065,5.584522,47.7309572649573,,0.001324806,,,,,,,,,,,,,28.0969527639439,0.0150312617240085,27.5394537596477,0.24033427823328,27.0991975013331,0.506129249326115,14:49:53,2023/06/06,1.7,1.75,3.45,0.6576564555176425
772,2023/06/06 14:50:23,11161.6883,7350.0015,1,5,0,0,0,0,-0.2782396,3.000377,-0.8348236963292,2.950061e-7,5.587435,1.23977e-6,21.38939,5.587435,47.7558547008547,,0.000122441,,,,,,,,,,,,,28.45432,0.3738352,27.8121,0.4801564,27.20155,0.5051877,14:50:23,2023/06/06,1.73,1.81,3.54,0.6748127108789722
